물품코드,물품명,usage_qty,usage_value,unit_price,transactions,value_share,cumulative_share,abc_class,ved_class,rank
W656204860,노바포스정(암로디핀베실산염)_(6.944mg/1정)((주)바스칸바이오제약)-1정,333791.0,0.0,0.0,1336,0.0009036410644978275,0.5736546314491474,A,,183
WA01508491,오로디핀정(암로디핀오로트산염)_(6.91mg/1정)(동아에스티(주))-1정,332751.5,0.0,0.0,1539,0.0009008269236535702,0.574555458372801,A,,184
WA20702701,신일이부프로펜정400mg(신일제약)-1정,332584.5,0.0,0.0,10741,0.0009003748202182734,0.5754558331930193,A,,185
W658501770,칼리드정50단위(칼리디노게나제)(익수제약(주))-1정,330015.0,0.0,0.0,2341,0.0008934186538889621,0.5763492518469082,A,,186
USE0000854,영양제,329840.0,0.0,0.0,473,0.0008929448928040703,0.5772421967397123,A,,187
W679801360,아토바스정10mg(아토르바스타틴칼슘)((주)티디에스팜)-1정,328487.0,0.0,0.0,2506,0.0008892820428163067,0.5781314787825287,A,,188
W658501600,아스필장용정(아스피린100밀리그람)(익수제약(주))-1정,327798.0,0.0,0.0,5162,0.0008874167777449327,0.5790188955602736,A,,189
W669604850,본디칼정_(1정)((주)아이월드제약)-1정,319454.0,0.0,0.0,1955,0.0008648278492172916,0.5798837234094909,A,,190
W628800280,베로핀정5mg (암로디핀베실산염)((주)휴비스트제약)-1정,314707.0,0.0,0.0,2558,0.0008519767413888265,0.5807357001508797,A,,191
WA05002021,부루펜정200mg(삼일제약)-1정,313525.5,1714094.0,0.0,12456,0.000848778177264257,0.581584478328144,A,,192
W653102850,튜비스투정150/300밀리그램((주)비씨월드제약)-1정,311067.0,1695600.0,0.0,4544,0.000842122510823077,0.582426600838967,A,,193
W653501380,트라젠타정(리나글립틴)_(5mg/1정)(한국베링거인겔하임(주))-1정,310805.0,0.0,0.0,3290,0.000841413222798839,0.5832680140617659,A,,194
WA36753711,세자르플러스정(삼익제약)-1정,309879.0,0.0,0.0,2789,0.0008389063498582116,0.584106920411624,A,,195
WA12800591,대원아미노필린정(대원제약)-1정,306562.0,3160580.1,0.0,16563,0.0008299265468948623,0.5849368469585189,A,,196
WMD0300980,삐콤정(유한양행)-1정,301106.0,3669600.0,0.0,2790,0.0008151560298710356,0.5857520029883899,A,,197
WA11850101,게루삼엠정(건조수산화알루미늄겔)(삼남제약(주))-1정,300494.0,432.0,0.0,10089,0.000813499219677014,0.5865655022080669,A,,198
WA04504681,알마겔에프현탁액(유한양행)-15ml/1포,298396.5,7865.25,0.0,10825,0.0008078208546738108,0.5873733230627407,A,,199
W656003500,머렉스정(에페리손염산염)(알리코제약(주))-1정,298341.5,3932553.0,0.0,11451,0.0008076719583328448,0.5881809950210736,A,,200
W653402080,암로스핀정(베실산암로디핀)(동국제약(주))-1정,298041.5,0.0,0.0,4559,0.0008068597964730303,0.5889878548175466,A,,201
W644603020,조아세레콕시브캡슐200밀리그램(조아제약(주))-1캡슐,297940.0,0.0,0.0,2647,0.000806585015043793,0.5897944398325904,A,,202
WA78850691,파모터정20밀리그람(파모티딘)_(20mg/1정)(주식회사제뉴원사이언스)-1정,297742.0,12273396.0,0.0,8730,0.0008060489882163155,0.5906004888208067,A,,203
WA13353351,솔로젠정(뉴젠팜)-1정,297673.75,0.0,0.0,17921,0.0008058642213932077,0.5914063530421999,A,,204
W669700190,울트라핀정(에스피씨(주))-1정,297170.0,0.0,0.0,2140,0.0008045004662702691,0.5922108535084701,A,,205
WA22400901,카민산정(한국파비스바이오텍)-1정,296752.5,0.0,0.0,12093,0.0008033702076820273,0.5930142237161522,A,,206
WA18400101,한국넬슨이부프로펜정400mg(한국넬슨제약)-1정,296708.5,0.0,0.0,11372,0.0008032510906092544,0.5938174748067615,A,,207
W642105480,트루셋정40/5/12.5밀리그램_(1정)((주)유한양행)-1정,295947.0,0.0,0.0,2073,0.0008011895530884252,0.5946186643598499,A,,208
WMD0326051,레보투스시럽(현대약품공업)-1ml (포장단위 10ml),294817.5,0.0,0.0,7267,0.0007981317636862236,0.5954167961235362,A,,209
W664900960,리피톨정(아토르바스타틴칼슘)(성원애드콕제약(주))-1정,294546.0,0.0,0.0,1983,0.0007973967572030915,0.5962141928807393,A,,210
W055100160,투투스타정40/5밀리그램_(1정)(코스맥스파마(주))-1정,292118.0,0.0,0.0,1357,0.0007908236605509926,0.5970050165412902,A,,211
WA18901851,엑소닌정(SK케미칼)-1정,290055.5,1215000.0,0.0,10998,0.0007852400477647678,0.597790256589055,A,,212
W672300240,타이레놀8시간이알서방정(아세트아미노펜)_(0.65g/1정)(한국존슨앤드존슨판매(유))-1정,288978.0,2913.0,0.0,9076,0.0007823230330849339,0.5985725796221399,A,,213
W074200060,둘코락스에스장용정(1정)(오펠라헬스케어코리아(주))-1정,288251.0,99300.0,0.0,17601,0.0007803548941779834,0.5993529345163179,A,,214
W653802190,오로페롤연질캡슐100밀리그램(토코페롤아세테이트)(01g/1캡슐)(신일제약(주))-1캡슐,287744.0,0.0,0.0,11959,0.0007789823406348969,0.6001319168569528,A,,215
W679601300,클로리정(클로피도그렐황산수소염)_(97.875mg/1정)((주)서흥)-1정,287446.0,0.0,0.0,1923,0.0007781755931874811,0.6009100924501403,A,,216
WMD0327775,폴산 1mg,285532.0,212580.0,0.0,5640,0.0007729940005218645,0.6016830864506622,A,,217
W622801580,아토틴엠정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정)((주)마더스제약)-1정,284815.0,0.0,0.0,3248,0.0007710529336769079,0.602454139384339,A,,218
WA18401511,레드로프시럽(한국넬슨제약)-1ml,282248.0,0.0,0.0,1636,0.0007641035353630949,0.603218242919702,A,,219
WA18450261,아트락트정(한국넬슨제약)-1정,279363.5,0.0,0.0,11280,0.0007562945990809783,0.603974537518783,A,,220
W653501390,트라젠타듀오정2.5/500밀리그램(베링거인겔하임㈜)-1정,272751.5,0.0,0.0,2048,0.0007383945516906663,0.6047129320704737,A,,221
WA15601151,대화파모티딘정20mg(대화제약)-1정,272178.5,258433.05,0.0,7971,0.0007368433225384206,0.6054497753930121,A,,222
USE0000651,케토크린,269048.0,0.0,0.0,495,0.0007283684135312561,0.6061781438065434,A,,223
WA06653501,알리코프정(한국알리코팜)-1정,268491.5,2122140.0,0.0,8819,0.0007268618532813001,0.6069050056598247,A,,224
WA22450901,카민산정250mg(한국파비스바이오텍)-1정,268282.25,0.0,0.0,8128,0.0007262953703840795,0.6076313010302088,A,,225
W658106380,오메다캡슐(오메프라졸)_(20mg/1캡슐)((유)한풍제약)-1캡슐,268148.0,0.0,0.0,2261,0.0007259319279518125,0.6083572329581606,A,,226
WA21401541,메디락디에스장용캅셀(한미약품)-1캡슐,267974.0,0.0,0.0,8228,0.0007254608740731201,0.6090826938322337,A,,227
W664901350,콜리안연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)(성원애드콕제약(주))-1캡슐,267529.0,0.0,0.0,1242,0.0007242561673143952,0.6098069499995481,A,,228
W649001140,메트민정500밀리그램(메트포르민염산염)(풍림무약(주))-1정,264394.0,0.0,0.0,3240,0.0007157690758793335,0.6105227190754274,A,,229
WE31490031,다이아벡스엑스알서방정(메트포르민염산염)_(0.5g/1정)((주)대웅제약)-1정,263622.0,2880.0,0.0,3270,0.0007136791126934108,0.6112363981881208,A,,230
W658501840,올테놀정50mg(아테놀롤)(익수제약(주))-1정,263359.0,6214500.0,0.0,7683,0.0007129671174629734,0.6119493653055837,A,,231
WA04350761,다이아벡스정1000mg(대웅제약)-1정,263022.0,0.0,0.0,3778,0.0007120547889737818,0.6126614200945575,A,,232
W645405820,리피토플러스정10/10밀리그램_(1정)(제일약품(주))-1정,262705.5,0.0,0.0,1198,0.0007111979582116774,0.6133726180527692,A,,233
W642104440,유한아스피린장용정(아스피린)((주)유한양행)-1정,262521.0,9810.0,0.0,3760,0.0007106984786678915,0.6140833165314371,A,,234
W640000650,비타메진캡슐50밀리그램(1캡슐)(에이치케이이노엔(주))-1캡슐,262028.0,3245490.33,0.0,9875,0.0007093638260115963,0.6147926803574487,A,,235
W661604620,암로디정(암로디핀베실산염)((주)알피코프)-1정,261351.5,0.0,0.0,1242,0.0007075324010177146,0.6155002127584664,A,,236
W650303310,암로잘정5/50밀리그램_(1정)(진양제약(주))-1정,258977.0,0.0,0.0,3369,0.0007011041398972826,0.6162013168983638,A,,237
USE0001046,케어타민(30T),258750.0,0.0,0.0,229,0.000700489604090023,0.6169018065024537,A,,238
W647300180,라도바정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정)(에이치엘비제약(주))-1정,257992.0,0.0,0.0,3050,0.0006984375417908917,0.6176002440442446,A,,239
W640902480,아로딥정(암로디핀베실산염)((주)일화)-1정,257838.0,5994720.0,0.0,4074,0.0006980206320361869,0.6182982646762808,A,,240
W642104810,로수바미브정10/5밀리그램_(1정)((주)유한양행)-1정,257675.0,0.0,0.0,1906,0.0006975793574256876,0.6189958440337064,A,,241
WA19254061,아르시딘정(애엽95%에탄올연조엑스(20→1))_(60mg/1정)((주)팜젠사이언스)-1정,257622.0,12915.0,0.0,8807,0.0006974358754971204,0.6196932799092035,A,,242
WMD0325298,임산부철분제,257609.0,89100.0,0.0,2962,0.0006974006818165284,0.6203906805910201,A,,243
W658501750,노바스틴정5밀리그램(암로디핀베실산염)(익수제약(주))-1정,257268.5,0.0,0.0,1888,0.0006964788781056389,0.6210871594691257,A,,244
W693902380,셀미스타정80/5밀리그램((주)셀트리온제약)-1정,254981.0,91620.0,0.0,2244,0.0006902861439245533,0.6217774456130503,A,,245
WA10703791,카자탄정(진양제약)-1정,252921.0,0.0,0.0,4885,0.0006847092991538269,0.6224621549122041,A,,246
USE0001166,바로코민(방문),252170.0,0.0,,231,0.0006826761872980912,0.6231448310995022,A,,247
W642102282,"코푸시럽_(0.2g,3mg,10mg,26.2mg/20mL)((주)유한양행)-20mL/포",251603.0,17107200.0,0.0,8117,0.0006811412013830418,0.6238259723008853,A,,248
WA18401571,에도스텐캡슐(한국넬슨제약)-1캡슐,250917.0,0.0,0.0,9678,0.0006792840579302659,0.6245052563588156,A,,249
W055100880,글리메윈정(글리메피리드)_(2mg/1정)(코스맥스파마(주))-1정,250639.5,0.0,0.0,2272,0.0006785328082099375,0.6251837891670255,A,,250
WA13353831,파모시드정20mg(뉴젠팜)-1정,247130.41,1953562.0,0.0,7171,0.0006690329780077491,0.6258528221450333,A,,251
WA15250031,나로펜정(나프록센나트륨)(오스틴제약(주))-1정,244998.0,37628732.8,0.0,8612,0.0006632601044361254,0.6265160822494695,A,,252
USE0000592,삐꼼(1000정),243580.0,0.0,,437,0.0006594212860454021,0.6271755035355149,A,,253
W621802330,발미탄에이정(발사르탄)((주)한국파비스제약)-1정,240229.5,0.0,0.0,1020,0.0006503507916743736,0.6278258543271893,A,,254
W644003280,삼익아스피린장용정(삼익제약(주))-1정,240126.0,149100.0,0.0,2659,0.0006500705958327376,0.6284759249230221,A,,255
WA08650821,태극나렉신정(나프록센나트륨)(수출명 : NAPRONEW TABLET)_(0.275g/1정)(태극제약(주))-1정,236950.0,8653120.0,0.0,8954,0.0006414725089435012,0.6291173974319656,A,,256
WA21454261,오잘탄정50mg(한미약품)-1정,236318.5,0.0,0.0,4993,0.0006397629082285917,0.6297571603401942,A,,257
W646203500,스테신캅셀(아세틸시스테인)((주)뉴젠팜)-1캡슐,235128.0,0.0,0.0,6695,0.0006365399792482277,0.6303937003194424,A,,258
WA20401361,하나파모티딘정(하나제약)-1정,235091.0,0.0,0.0,8032,0.0006364398126188506,0.6310301401320613,A,,259
WA23402781,레미피드정(레바미피드)((주)씨엠지제약)-1정,234845.0,0.0,0.0,3570,0.0006357738398938027,0.631665913971955,A,,260
W648603760,에페리스정50mg(에페리손염산염)_(50mg/1정)((주)씨엠지제약)-1정,232321.0,7164.0,0.0,8198,0.0006289408514465632,0.6322948548234016,A,,261
W625500290,셀리손정(에페리손염산염)_(50mg/1정),230739.5,6300235.26,0.0,9369,0.000624659404842241,0.6329195142282439,A,,262
W642905760,투탑스정80/5밀리그램(일동제약(주))-1정,230606.0,0.0,0.0,1901,0.0006242979928146235,0.6335438122210585,A,,263
W648603640,에르도캡슐300밀리그램(에르도스테인)_(0.3g/1캡슐)((주)씨엠지제약)-1캡슐,229473.5,0.0,0.0,9410,0.0006212320817938238,0.6341650443028524,A,,264
W656702010,레드로프정60밀리그램(레보드로프로피진)_(60mg/1정)(한국넬슨제약(주))-1정,228615.0,3966060.0,0.0,10270,0.0006189079452716545,0.634783952248124,A,,265
WA00357851,코푸투스정(신풍제약)-1정,228440.3,0.0,0.0,10382,0.0006184349963486225,0.6354023872444726,A,,266
WMD0325180,임산부영양제,227902.0,91130.0,0.0,4271,0.0006169777072514953,0.6360193649517241,A,,267
W647203880,스파렌정(애엽95%에탄올연조엑스(20→1))((주)한국코러스제약)-1정,226639.5,0.0,0.0,6906,0.0006135598594247759,0.6366329248111489,A,,268
WA08504601,레보텐션정2.5mg(안국약품)-1정,226556.0,0.0,0.0,1483,0.0006133338077071275,0.637246258618856,A,,269
W643306670,펜잘8시간이알서방정(아세트아미노펜)_(0.65g/1정)((주)종근당)-1정,226184.0,0.0,,6569,0.0006123267270009575,0.6378585853458569,A,,270
W658501720,아토바틴정10밀리그램(아토르바스타틴칼슘수화물)(익수제약(주))-1정,226019.5,0.0,0.0,2414,0.0006118813915811592,0.6384704667374381,A,,271
WMD0328341,(비급여)녹십자폴산정(녹십자)-1정,225112.0,0.0,0.0,7837,0.0006094246019552203,0.6390798913393934,A,,272
W656003690,암로베틴정5밀리그램(암로디핀베실산염)(알리코제약(주))-1정,224922.0,0.0,0.0,2777,0.0006089102327773378,0.6396888015721707,A,,273
W649700040,그루타제정(1정)(지엘파마(주))-1정,224734.0,6960.960000000001,0.0,7855,0.000608401278011854,0.6402972028501825,A,,274
WA01351941,동광니자티딘캅셀150mg(동광제약)-1캅셀,224525.0,0.0,0.0,2340,0.0006078354719161833,0.6409050383220988,A,,275
WA06601931,엘도신캡슐(한국알리코팜)-1캡슐,223252.5,4646788.2,0.0,7587,0.00060439055202747,0.6415094288741262,A,,276
W670104330,텔로살탄정40mg(텔미사르탄)_(40mg/1정)((주)팜젠사이언스)-1정,222964.5,69960.0,0.0,4650,0.000603610876642048,0.6421130397507683,A,,277
WA10703701,진양에페리손정(진양제약)-1정,222413.0,0.0,0.0,6108,0.000602117852423089,0.6427151576031913,A,,278
WA34851191,콜듀엣정5mg/10mg(풍림무약)-1정,221290.5,0.0,0.0,1950,0.000599079013464283,0.6433142366166555,A,,279
W642507310,듀오논정10/5밀리그램_(1정)(동아에스티(주))-1정,221001.0,0.0,,683,0.000598295277269562,0.643912531893925,A,,280
WE27020011,씨잘정5mg(한국유씨비)-1정,216345.5,185235.0,0.0,15696,0.0005856918788083404,0.6444982237727334,A,,281
WMD0328511,(비급여) 마이니 철분 플러스(노바렉스),216100.0,0.0,0.0,3775,0.0005850272596863922,0.6450832510324197,A,,282
W679601270,파모원정(파모티딘)_(20mg/1정)((주)서흥)-1정,215953.0,0.0,0.0,2770,0.000584629300375083,0.6456678803327948,A,,283
W642105690,아토바미브정10/10밀리그램_(1정)((주)유한양행)-1정,215939.0,0.0,0.0,1400,0.0005845913994882917,0.6462524717322831,A,,284
W644805890,판코타제정(1정)(태극제약(주))-1정,215547.0,529394.9,0.0,8698,0.0005835301746581341,0.6468360019069412,A,,285
W657304640,글리포스연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)((주)동구바이오제약)-1캡슐,215004.0,0.0,0.0,516,0.0005820601616918698,0.6474180620686331,A,,286
WA11850451,아스타펜정325mg(삼남제약)-1정,212132.5,648000.0,0.0,7222,0.0005742864190903451,0.6479923484877234,A,,287
W649700010,가네카정(1정)(지엘파마(주))-1정,211808.58,0.0,0.0,10310,0.0005734095008582414,0.6485657579885816,A,,288
WA08653731,알레세틴정5mg(태극제약)-1정,207418.0,21849763.14,101.7,10393,0.0005615232954633599,0.649127281284045,A,,289
W698502470,엑스페라정5/80밀리그램_(1정)((주)테라젠이텍스)-1정,206056.0,0.0,0.0,939,0.000557836080619802,0.6496851173646647,A,,290
W670606240,페리슨정(에페리손염산염)-1정,204650.0,1998000.0,0.0,6572,0.0005540297487034713,0.6502391471133682,A,,291
WA09501971,일양디세텔정(피나베륨브롬화물)_(50mg/1정)(일양약품(주))-1정,203846.0,2453748.0,0.0,14057,0.0005518531549191684,0.6507910002682873,A,,292
WA04506811,로자살탄정50mg(유한양행)-1정,202742.5,59280.0,0.0,4622,0.0005488657528781507,0.6513398660211654,A,,293
W643300120,낙센정(나프록센)(025g/1정)((주)종근당)-1정,202386.0,0.0,0.0,7343,0.0005479006338680711,0.6518877666550336,A,,294
W621803360,다솔론정(메틸프레드니솔론)_(4mg/1정)((주)한국파비스제약)-1정,202137.5,0.0,0.0,12992,0.0005472278931275247,0.6524349945481611,A,,295
W622800200,아페락정(아세클로페낙)((주)마더스제약)-1정,201423.0,0.0,0.0,3626,0.0005452935942980665,0.6529802881424592,A,,296
W674400720,테라산정2mg(테라조신염산염수화물)(아이큐어(주))-1정,201129.0,0.0,0.0,571,0.0005444976756754482,0.6535247858181347,A,,297
W668902170,제미글로정50밀리그램(제미글립틴타르타르산염 1.5수화물)-1정,199925.5,0.0,0.0,2732,0.0005412395530144924,0.6540660253711491,A,,298
W642506990,오로살탄정5/80밀리그램_(1정)(동아에스티(주))-1정,198424.0,0.0,0.0,818,0.0005371746829061206,0.6546032000540553,A,,299
W052401770,알마인정(알마게이트)_(0.5g/1정)((주)인트로바이오파마)-1정,198152.0,4387877888.0,22144.0,5118,0.0005364383228198889,0.6551396383768752,A,,300
W698000720,로자케이정(로자탄칼륨),198148.5,0.0,0.0,4391,0.000536428847598191,0.6556760672244734,A,,301
W653501410,트라젠타듀오정2.5/1000밀리그램_(1정)(한국베링거인겔하임(주))-1정,197730.0,0.0,0.0,683,0.0005352958818037498,0.6562113631062771,A,,302
W622803910,에페릴엠SR서방정(에페리손염산염)_(75mg/1정)((주)마더스제약)-1정,196255.0,0.0,0.0,1313,0.0005313027526596617,0.6567426658589368,A,,303
W661604390,탐슬로서방정0.2밀리그램(탐스로신염산염)((주)알피코프)-1정,195850.0,0.0,0.0,909,0.0005302063341489121,0.6572728721930857,A,,304
W674401570,징코원정80mg(은행엽엑스)_(80mg/1정)(아이큐어(주))-1정,195148.0,0.0,,1115,0.0005283058753969461,0.6578011780684827,A,,305
W652101720,훼스탈플러스정(1정)((주)한독)-1정,195077.0,0.0,0.0,8880,0.00052811366375679,0.6583292917322395,A,,306
W642506570,"모티리톤정_(현호색·견우자(5:1) 50% 에탄올 연조엑스(9.5~11.5→1), 30mg/1정)(동아에스티(주))-1정",194747.0,0.0,0.0,3501,0.000527220285710994,0.6588565120179505,A,,307
WA08602391,파티겔현탁액(태극제약)-15ml/1포,194221.0,446400.0,0.0,9713,0.0005257962952501192,0.6593823083132005,A,,308
WA05703021,암브렉트정(동화약품공업)-1정,193329.0,0.0,0.0,5862,0.0005233814673202708,0.6599056897805208,A,,309
WA21450181,한미파모티딘정(한미약품)-1정,192406.5,0.0,0.0,8316,0.0005208840696013411,0.6604265738501222,A,,310
WMD0326557,베아제정 (대웅제약)-1정,192293.0,0.0,0.0,8287,0.0005205768016977113,0.6609471506518199,A,,311
