standard_item_key,item_names,materials,material_count,rows
NAME::ITEM_227e7cca940d78888f42,[무상지원 국가비축]타미플루캅셀45mg(한국로슈) | 타미플루캡슐45mg(한국로슈)-100/100,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_b2af2c08cc531b370b8c,울트론세미서방정_(1정)(익수제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_b4199acee5a8e4213864,아트라쿨세미서방정_(1정)((주)한국파비스제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_b403d113f87b87844652,맥시부펜시럽(덱시부프로펜)_(0.6g/50mL)(한미약품(주))-50(1)mL/병 | 맥시부펜시럽_(0.6g/50mL)(한미약품(주))-50(1)mL/병,ALUMINUM | DEXIBUPROFEN | PHARMA_API_GENERIC | POLYPROPYLENE_PP,4,9
NAME::ITEM_b2fd27e414b3d011dac4,헤파텍트캡슐(익수제약(주))-1캡슐 | 헤파텍트캡슐_(1캡슐)(익수제약(주))-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_5f02f887f96d523f225f,쎄레시브캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐)((주)유영제약)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_5ebfe8ab7c147f6507e8,타이레놀콜드-에스정(1정)((주)한국얀센)-1정,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,9
NAME::ITEM_42e488ced6cf72d4d404,로시덴겔(신풍제약),ALUMINUM | PIROXICAM | POLYPROPYLENE_PP,3,9
NAME::ITEM_47ff2ff72b2f0780c9c6,이트라펜세미정_(1정)((주)화이트생명과학)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_d983459dd4f193c61a49,프리텐션플러스정80/12.5밀리그램 ((주) 다산메디켐)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_eee802a16ef0a7cf8d16,아펙정(아세클로페낙) (메딕스제약(주))-1정 | 아펙정(아세클로페낙)_(0.1g/1정)(메딕스제약(주))-1정,ACECLOFENAC | ACRYLIC_ADHESIVE | ALUMINUM | NONWOVEN_FABRIC_SPUNBOND | POLYPROPYLENE_PP,5,9
NAME::ITEM_eca8347fb2d9322fd6c0,엔쎄콕캡슐200mg(세레콕시브),ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_ec7b883abe1b9d096f51,겔포스엘현탁액(20g)((주)보령)-20g/포,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_ebfaeda5430cd23ff94e,타이놀정500밀리그램(아세트아미노펜)(05g/1정)((주)한국파비스제약)-1정,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,9
NAME::ITEM_6ef3f62e1dcf73130f0c,로프로펜정(록소프로펜나트륨수화물)(익수제약(주))-1정 | 로프로펜정(록소프로펜나트륨수화물)_(68.1mg/1정)(익수제약(주))-1정,ALUMINUM | LOXOPROFEN | POLYPROPYLENE_PP,3,9
NAME::ITEM_6e0e90a479f979925c74,캐롤에프정(이부프로펜아르기닌)(03689g/1정)(일동제약(주))-1정,ALUMINUM | IBUPROFEN | POLYPROPYLENE_PP,3,9
NAME::ITEM_3e8b17d640c0435d1ea1,로시덴겔(피로시캄)(수출명:SPPiroxicamGelSHINPOONGROSIDENGel)_(0.5g/100g)(신풍제약(주))-100g/개 | 로시덴겔(피록시캄)_(0.5g/100g)(신풍제약(주))-100g/개,ALUMINUM | PIROXICAM | POLYPROPYLENE_PP,3,9
NAME::ITEM_ebf08c60a4502197d4a0,듀얼스타정80/5밀리그램(국제약품(주))-1정 | 듀얼스타정80/5밀리그램_(1정)(국제약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_9dabf31c7d48f80b800a,클로잘탄정50/12.5밀리그램_(1정)(한미약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_27b607abffa58c143dd2,아스피린프로텍트정 100mg,ALUMINUM | ASPIRIN | POLYPROPYLENE_PP,3,9
NAME::ITEM_4ef323fa80c201d42f3e,타가메트정200mg(유한),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_73a1a3877fc987c11db5,에비스타플러스정_(1정)(알보젠코리아(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_3908a12f622a742cd6c8,아박심 160U 성인용주(사노피파스퇴르),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_5cbaf9f2e5a240f542c4,"◇휴마로그믹스25퀵펜주100단위/mL(유전자재조합,인슐린라이스프로25%,인슐린라이스프로프로타민현탁액75%)(300unit/3mL)(한국릴리(유))-3mL | 휴마로그믹스25퀵펜주100단위/밀리리터(유전자재조합,인슐린라이스프로25%와 인슐린라이스프로프로타민현탁액75%혼합액)_(300unit/3mL)(한국릴리(유))-3mL | 휴마로그믹스25퀵펜주100단위/밀리리터(유전자재조합,인슐린라이스프로25%와 인슐린라이스프로프로타민현탁액75%혼합액)_(300unit/3mL)(한국릴리(유))-3mL/펜",ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_5c86808ef6ca46c92eb3,리세드로플러스디정(동광제약(주))-1정 | 리세드로플러스디정_(1정)(동광제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_7dd4bfefb933df381d8d,비코그린정(코오롱제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_340c7b1fa9cb1c28a65e,멕시캄겔(피록시캄) | 멕시캄겔(피록시캄)(025g/50g)(에이프로젠제약(주))-50g/개,ALUMINUM | PIROXICAM | POLYPROPYLENE_PP,3,9
NAME::ITEM_436ba95c813c3d7f6312,클란자CR정(아세클로페낙)(한국유나이티드제약(주))-1정 | 클란자CR정(아세클로페낙)_(0.2g/1정)(한국유나이티드제약(주))-1정,ACECLOFENAC | ALUMINUM | POLYPROPYLENE_PP,3,9
NAME::ITEM_432fd7bbc8074f8acf48,리세드로플러스디정(동광제약(주))-1정 | 리세드로플러스디정_(1정)(동광제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_42f21cd05092da566f45,쎄레브렉스캡슐200mg(파마시아코리아)-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_4fda94d7dd94b8b8e901,세비카정 10/40밀리그램(한국다이이찌산쿄주식회사)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_2885b6680d207934b9d6,○헤르벤주50mg[CCB(Diltiazem)](에이치케이이노엔(주))-1병 | 헤르벤주50밀리그램(딜티아젬염산염)_(50mg/1병)(에이치케이이노엔(주))-1병,DILTIAZEM | PHARMA_API_GENERIC,2,9
NAME::ITEM_284faf8adf2dcdbe8559,아이스타정80/5mg_(1정)((주)인트로팜텍)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_28291ea186df783286f6,다파시타엠서방정5/50/1000밀리그램_(1정)(대원제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_28271a60e47b3efe3639,프리텐션플러스정40/12.5밀리그램 ((주) 다산메디켐)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_9ac007099e039f674c3c,투투포지정5/160밀리그램(한국코러스(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_eaf6584bf38a516b0a94,하이메트정15/850밀리그램_(1정)((주)화이트생명과학)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_eabc5c55227d7d932f44,로자인플러스에프정((주)씨티씨바이오)-1정 | 로자인플러스에프정_(1정)((주)씨티씨바이오)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_b9942bb19c4d5dd0424e,제스판정(종근당)-1정(보훈급여),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_d32b177e2aefa13e1016,젠콤정(넥스팜코리아)-정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_f9b8ad8ecb47cf408728,올딥정5/40밀리그램((주)일화)-1정 | 올딥정5/40밀리그램_(1정)((주)일화)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_65b4fb9be4511e5a88ba,"에브젯정10/10밀리그램(에제티미브, 아토르바스타틴)_(1정)((주)이든파마)-1정 | 에브젯정10/10밀리그램_(1정)((주)이든파마)-1정",EZETIMIBE_ATORVASTATIN | ROSUVASTATIN_EZETIMIBE,2,9
NAME::ITEM_d3c28f680be04de2e52a,테라메트엑스알서방정100/1000밀리그램_(1정)((주)테라젠이텍스)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_969b944db6dfd1de78c1,"오엔지질연질캡슐(수출명:LBS Soft Cap., Neonypol Soft Cap.)((주)테라젠이텍스)-1캡슐",ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_1d0e079eae4afd317f96,그랑페롤 연질캡슐 1000IU,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_bd2247feb25a33c7ac94,글로나제정(스트렙토키나제?스트렙토도르나제)((주)한국글로벌제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_766584b84f3f7b58cac1,후라베린큐엑스정(일동제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_609dd4e5b5f79e04294a,페인리스서방정_(1정)(주식회사제뉴원사이언스)-1정,ALUMINUM | POLYPROPYLENE_PP | TRAMADOL_ACETAMINOPHEN,3,9
NAME::ITEM_19eeedc8747ae6fb1d82,이부날시럽(이부프로펜)_(10g/500mL)(우리들제약(주))-500(1)mL/병,ALUMINUM | IBUPROFEN | POLYPROPYLENE_PP,3,9
NAME::ITEM_6924dc5df496b80305d0,올메론정10밀리그램(올메사탄메독소밀),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_60e7c39cc5c6da3622b7,듀오엠정80/5밀리그램_(1정)(맥널티제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_60d7bd48fe7479ae373a,올메딜에이치씨티정5/40/12.5밀리그램_(1정)((주)메디카코리아)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_6c8eab827fca8d01931b,듀얼스타정40/5밀리그램_(1정)(국제약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_5a43fbacaad7da4163b0,"어린이타이레놀현탁액(무색소)_(16g/500mL)((주)한국얀센)-500(1)mL/병 | 어린이타이레놀현탁액_(아세트아미노펜(미분화), 16g/500mL)(무색소)((주)한국얀센)-500(1)mL/병",ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,9
NAME::ITEM_95bd53c98fd815188584,맨소래담로숀(영진약품공업)-1ml | 맨소래담로숀-75ml,ALUMINUM | METHYL_SALICYLATE | POLYPROPYLENE_PP,3,9
NAME::ITEM_94828638e92ec26bad03,씨엠지멜록시캄캡슐7.5mg((주)씨엠지제약)-1캡슐 | 씨엠지멜록시캄캡슐7.5mg_(7.5mg/1캡슐)((주)씨엠지제약)-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_efcfc7a2bff97603d476,에스올정40밀리그램(올메사탄메독소밀) (삼익제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_ef91d9cc33197c9fa506,올딥에이치씨티정5/40/12.5밀리그램_(1정)((주)일화)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_fb9a7684d4036f50b624,휴니즈리세드론산나트륨정(리세드론산나트륨2.5수화물)_(40.2mg/1정)((주)휴온스메디텍)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_31a2d4e59a927591efa7,알렌드본플러스디정(알리코제약(주))-1정 | 알렌드본플러스디정_(1정)(알리코제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_814202edc6489dd7d5a2,안티푸라민연고(유한양행)-500g | 안티푸라민연고(유한양행)-g,ALUMINUM | METHYL_SALICYLATE | POLYPROPYLENE_PP,3,9
NAME::ITEM_d1b5e6e541e1b8de3cb3,로제케이정10/10밀리그램_(1정)(광동제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_d177cea28b98dee3195c,세비카에이치씨티정10/40/12.5밀리그램_(1정)(한국다이이찌산쿄(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_1316976c45c29c4181c3,드롭탑정10/10밀리그램_(1정)(일동제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_e9b6f0a1cadd82337772,콕시원캡슐(세레콕시브)_(0.2g/1캡슐)((주)중헌제약)-1캡슐 | 콕시원캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)((주)중헌제약)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_918f687f567ef62a3b40,(삼도봉)트라제트겔(피록시캄)(025g/50g)(아이큐어(주))-50g/개 | 트라제트겔(피록시캄)(025g/50g)(아이큐어(주))-50g/개,ALUMINUM | PIROXICAM | POLYPROPYLENE_PP,3,9
NAME::ITEM_c1c95856b298cf014174,맨소래담로숀(영진약품공업)-1ml | 맨소래담로숀-75ml,ALUMINUM | METHYL_SALICYLATE | POLYPROPYLENE_PP,3,9
NAME::ITEM_c1ae24be7c18cb2aaa97,트윈하이정40/10밀리그램_(1정)((주)제뉴파마)-1정 | 트윈하이정40/10밀리그램_(1정)(콜마파마(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_2bf5b925bfd0a2b29e8c,에스카정10/40밀리그램_(1정)(삼익제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_2b7e9af1574ff0380cb4,넬슨가바펜틴캡슐100밀리그램_(0.1g/1캡슐)(한국넬슨제약(주))-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_525fa145d663fb5eacd4,아주스타정40/10밀리그램_(1정)(아주약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_464c38999209dfaad37a,○헤르벤주50mg[CCB(Diltiazem)](에이치케이이노엔(주))-1병 | 헤르벤주50밀리그램(딜티아젬염산염)_(50mg/1병)(에이치케이이노엔(주))-1병,DILTIAZEM | PHARMA_API_GENERIC,2,9
NAME::ITEM_c2278cc7a0bc91b9b8d9,브렉시브캡슐(세레콕시브)((주)경보제약)-1캡슐 | 브렉시브캡슐(세레콕시브)_(0.2g/1캡슐)((주)경보제약)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_80e4b1f4f4e09b9b03dc,백초시럽플러스(100mL)((주)녹십자)-100mL/병 | 백초시럽플러스(100mL)((주)녹십자)-5ml/포,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_329c36de2894c7cb87ca,씨엠지멜록시캄캡슐7.5mg((주)씨엠지제약)-1캡슐 | 씨엠지멜록시캄캡슐7.5mg_(7.5mg/1캡슐)((주)씨엠지제약)-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_d01b97f12ba1bbad696b,클래로신정 250밀리그램(클리리트로마이신)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_cf60c7b03d1d4f6328be,텔미로플러스정80/12.5mg (비알엔사이언스(주))-1정 | 텔미로플러스정80/12.5mg_(1정)((주)제뉴파마)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_51d84fd066baf3a4df94,아펙정(아세클로페낙) (메딕스제약(주))-1정 | 아펙정(아세클로페낙)_(0.1g/1정)(메딕스제약(주))-1정,ACECLOFENAC | ACRYLIC_ADHESIVE | ALUMINUM | NONWOVEN_FABRIC_SPUNBOND | POLYPROPYLENE_PP,5,9
NAME::ITEM_3c4b1cb316c67f006131,테라립틴듀오서방정10/500밀리그램_(1정)((주)팜젠사이언스)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_3c3fa7d0df1cdca5c258,헤모콤플러스연질캡슐(1캡슐)(일양약품(주))-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_3bc3a37f397f88c61e52,코포나시럽(한국콜마(주))-1mL,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_0c91a2e7735fb33ae686,한방동의고카타플라스마(8X12cm2/1매)((주)티디에스팜)-1매,ALUMINUM | METHYL_SALICYLATE | POLYPROPYLENE_PP,3,9
NAME::ITEM_0c08689c52a0c6d0e413,레고렉스캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)((주)바스칸바이오제약)-1캡슐 | 쎄브렉캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)((주)바스칸바이오제약)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_9056a3f935404cc899bf,트윈맥스정80/5밀리그램(한국프라임제약(주))-1정 | 트윈맥스정80/5밀리그램_(1정)(한국프라임제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_f037f21a67e238fa41f3,로프로펜정(록소프로펜나트륨수화물)(익수제약(주))-1정 | 로프로펜정(록소프로펜나트륨수화물)_(68.1mg/1정)(익수제약(주))-1정,ALUMINUM | LOXOPROFEN | POLYPROPYLENE_PP,3,9
NAME::ITEM_900a4810aff5f9f41f51,게리드엠정((주)한국파비스제약)-1정 | 게리드엠정_(1정)((주)한국파비스제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_7571bc7a1d60ff3fd602,로시덴겔(피로시캄)(수출명:SPPiroxicamGelSHINPOONGROSIDENGel)_(0.5g/100g)(신풍제약(주))-100g/개 | 로시덴겔(피록시캄)_(0.5g/100g)(신풍제약(주))-100g/개,ALUMINUM | PIROXICAM | POLYPROPYLENE_PP,3,9
NAME::ITEM_368a280d3656ca03f478,세비로텐정5/20밀리그램((주)메디카코리아)-1정 | 세비로텐정5/20밀리그램_(1정)((주)메디카코리아)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_598610b580552c9d2494,애드원정(1정)((주)유앤생명과학)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_5974bddc27311abf8862,레고렉스캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)((주)바스칸바이오제약)-1캡슐 | 쎄브렉캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)((주)바스칸바이오제약)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_590ff0ae6d429b1f10ce,(삼도봉)트라제트겔(피록시캄)(025g/50g)(아이큐어(주))-50g/개 | 트라제트겔(피록시캄)(025g/50g)(아이큐어(주))-50g/개,ALUMINUM | PIROXICAM | POLYPROPYLENE_PP,3,9
NAME::ITEM_5b0a3aa2fdab000c1a4c,백초시럽플러스(100mL)((주)녹십자)-100mL/병 | 백초시럽플러스(100mL)((주)녹십자)-5ml/포,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_5b060c504665d77134f1,제뉴원세레콕시브캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)(주식회사제뉴원사이언스)-1캡슐 | 한국콜마세레콕시브캡슐200밀리그램(세레콕시브)(한국콜마(주))-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_179dde587b73e0ca7c4c,텔미로플러스정80/12.5mg (비알엔사이언스(주))-1정 | 텔미로플러스정80/12.5mg_(1정)((주)제뉴파마)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_1760f8dd9292a72dfc5c,안티푸라민연고(유한양행)-500g | 안티푸라민연고(유한양행)-g,ALUMINUM | METHYL_SALICYLATE | POLYPROPYLENE_PP,3,9
NAME::ITEM_8490d1b9a97e59a256b0,다파론정5밀리그램(다파글리플로진비스L프롤린)_(7.8mg/1정)(한미약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_8476b939bfd703d06279,게리드엠정((주)한국파비스제약)-1정 | 게리드엠정_(1정)((주)한국파비스제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_84750c0c802c5f5cab72,아로낙정(아세클로페낙)((주)유영제약)-1정,ACECLOFENAC | ALUMINUM | POLYPROPYLENE_PP,3,9
NAME::ITEM_8686b17eb082d0c2d68a,텔미칸플러스정80/12.5밀리그램(제일약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_862159af0d771930cccf,씨엠지니세르골린정30밀리그램_(30mg/1정)((주)씨엠지제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_30397ced4470398455ae,제뉴원세레콕시브캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)(주식회사제뉴원사이언스)-1캡슐 | 한국콜마세레콕시브캡슐200밀리그램(세레콕시브)(한국콜마(주))-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_5531d5d30256291dc49d,리나제틴듀오정2.5/500밀리그램_(1정)(일동제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_8cb5939de36ba25d46c9,올메듀오정5/40밀리그램((주)휴온스)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_f213be8e9c6fdc125cf0,아세크릴정100밀리그램(아세클로페낙)_(0.1g/1정)((주)중헌제약)-1정,ACECLOFENAC | ALUMINUM | POLYPROPYLENE_PP,3,9
NAME::ITEM_f1659ae2a5549028c104,"에브젯정10/10밀리그램(에제티미브, 아토르바스타틴)_(1정)((주)이든파마)-1정 | 에브젯정10/10밀리그램_(1정)((주)이든파마)-1정",EZETIMIBE_ATORVASTATIN | ROSUVASTATIN_EZETIMIBE,2,9
NAME::ITEM_c9a67a48c59f02034627,아목사실린캅셀 500mg,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_c927783457fd23955bae,맥시부펜시럽(덱시부프로펜)_(0.6g/50mL)(한미약품(주))-50(1)mL/병 | 맥시부펜시럽_(0.6g/50mL)(한미약품(주))-50(1)mL/병,ALUMINUM | DEXIBUPROFEN | PHARMA_API_GENERIC | POLYPROPYLENE_PP,4,9
NAME::ITEM_17b45f2062c6b26f704c,올딥정5/40밀리그램((주)일화)-1정 | 올딥정5/40밀리그램_(1정)((주)일화)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_8e0fe9df01c37595ee37,캐롤시럽(이부프로펜)_(10g/500mL)(일동제약(주))-500(1)mL/병,ALUMINUM | IBUPROFEN | POLYPROPYLENE_PP,3,9
NAME::ITEM_7857b70e218f692a0281,로자인플러스에프정((주)씨티씨바이오)-1정 | 로자인플러스에프정_(1정)((주)씨티씨바이오)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_4c12594e8d40dd6e5cfe,제스탈정((주)뉴젠팜 | 제스탈정(일성신약(주)),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_586ee7d44336e3f1b45e,메틸솔론정4mg(메틸프레드니솔론)-1정 | 메틸솔론정4mg(메틸프레드니솔론)_(4mg/1정)(삼아제약(주))-1정,ALUMINUM | METHYLPREDNISOLONE | PARAFFIN_PETROLEUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,5,9
NAME::ITEM_3fc13e000116bd2154b9,울트라셋이알세미서방정((주)한국얀센)-1정 | 울트라셋이알세미서방정_(1정)((주)한국얀센)-1정,ALUMINUM | POLYPROPYLENE_PP | TRAMADOL_ACETAMINOPHEN,3,9
NAME::ITEM_cb0054f912c83063b038,세비로텐정5/20밀리그램((주)메디카코리아)-1정 | 세비로텐정5/20밀리그램_(1정)((주)메디카코리아)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_ce52008fa91a59d75362,세레온캡슐(세레콕시브)((주)휴온스)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_ce3c41b7e1758c5ae923,콕시원캡슐(세레콕시브)_(0.2g/1캡슐)((주)중헌제약)-1캡슐 | 콕시원캡슐200밀리그램(세레콕시브)_(0.2g/1캡슐)((주)중헌제약)-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,9
NAME::ITEM_ce3ad9f5e7782346ae51,헤파텍트캡슐(익수제약(주))-1캡슐 | 헤파텍트캡슐_(1캡슐)(익수제약(주))-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
NAME::ITEM_3f2e1a4c08481d9be2b3,가베린연질캡슐((주)한국파마)-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,9
