segment_type,segment_value,model,N,ACTUAL_SUM,PREDICTION_SUM,MAE,RMSE,RMSLE,MAPE,SMAPE,WAPE,BIAS,BIAS_PCT,ZERO_ACTUAL_RATE
item_group_id_candidate,FUEL,stock_model_a_usage_only_pred,69,2545.52,2485.953891505397,9.80150810281765,26.930931545344404,0.3753734820391433,111.26542057956009,154.622366118416,26.568404848298883,-0.8632769347043848,-2.3400369470521842,72.46376811594203
item_group_id_candidate,FUEL,temporal_ensemble_pred,69,2545.52,2494.4433510106464,9.833520818808474,27.246934048376282,0.3992790158068975,109.29171440059888,153.78219250451988,26.65517994350014,-0.7402412897007746,-2.006531042354943,72.46376811594203
item_group_id_candidate,FUEL,predicted_usage,69,2545.52,2494.4433510106464,9.833520818808474,27.246934048376282,0.3992790158068975,109.29171440059888,153.78219250451988,26.65517994350014,-0.7402412897007746,-2.006531042354943,72.46376811594203
item_group_id_candidate,FUEL,baseline_rolling_mean_3_pred,69,2545.52,2674.7399960000002,9.871207768115944,28.334111123157776,0.39499145977335715,131.41931201426948,32.77915046028287,26.757335868506242,1.8727535652173914,5.076369307646385,72.46376811594203
item_group_id_candidate,FUEL,baseline_rolling_median_3_pred,69,2545.52,2684.0,10.007536231884057,29.387242228509663,0.40037793333213567,140.53784161984697,31.37282547697275,27.126873880385933,2.0069565217391303,5.4401458248216485,72.46376811594203
item_group_id_candidate,FUEL,baseline_rolling_mean_6_pred,69,2545.52,2428.665664,10.243077333333334,28.4413153707833,0.38769649046799365,116.26625181330783,35.078204337847474,27.765342091203372,-1.693541101449276,-4.590588013451078,72.46376811594203
item_group_id_candidate,FUEL,stock_model_a_usage_tweedie_pred,69,2545.52,2560.891558145157,10.37533051113787,27.22564990304544,0.6421874581239077,111.28924910795863,153.89743865173588,28.123833451259976,0.22277620500228185,0.6038671134053943,72.46376811594203
item_group_id_candidate,FUEL,stock_model_d_module_c_pred,69,2545.52,2533.255042263183,10.506242919481801,27.325303574474624,0.6467950847204693,110.68523470549545,153.96644429964638,28.47869046184058,-0.17775301067850924,-0.4818252355831813,72.46376811594203
item_group_id_candidate,FUEL,stock_model_b_news_pred,69,2545.52,2588.381476510805,10.514612261293669,27.54621687091634,0.6015420434463165,113.60438983144066,154.14768553414135,28.501376772889753,0.6211808189971639,1.6838004223421934,72.46376811594203
item_group_id_candidate,FUEL,stock_model_c_news_commodity_pred,69,2545.52,2607.5108263368566,10.923772670930619,28.704500396645074,0.6292043168124613,118.10434424283889,154.4635355505779,29.6104652210241,0.8984177729979286,2.4352912700295644,72.46376811594203
item_group_id_candidate,KM_EXTRACT,stock_model_a_usage_only_pred,9621,601000.701,499625.7509866783,32.66088667032396,67.46652694151435,1.0804743171735187,88.9425786347363,70.7559923392321,52.28452980709366,-10.536841286074392,-16.86769247434234,9.645566988878496
item_group_id_candidate,KM_EXTRACT,temporal_ensemble_pred,9621,601000.701,572317.4273838645,33.43537039760986,65.99996700246201,1.137457686028473,108.9324760537396,71.30345649986288,53.52434665386596,-2.9813193655685954,-4.772585717189616,9.645566988878496
item_group_id_candidate,KM_EXTRACT,predicted_usage,9621,601000.701,572317.4273838645,33.43537039760986,65.99996700246201,1.137457686028473,108.9324760537396,71.30345649986288,53.52434665386596,-2.9813193655685954,-4.772585717189616,9.645566988878496
item_group_id_candidate,KM_EXTRACT,stock_model_c_news_commodity_pred,9621,601000.701,605590.4824154917,34.33853298497357,66.13772419654718,1.1795368274986242,119.43476601261625,72.47982447287045,54.970156490454855,0.4770586649508057,0.7636898605700152,9.645566988878496
item_group_id_candidate,KM_EXTRACT,stock_model_d_module_c_pred,9621,601000.701,609500.5102636527,34.409743484029335,66.10110448772964,1.1836033551712473,121.28846428986047,72.6244264324859,55.084152399324104,0.8834642203152109,1.4142760980993692,9.645566988878496
item_group_id_candidate,KM_EXTRACT,stock_model_a_usage_tweedie_pred,9621,601000.701,608238.5763207101,34.4414924466613,66.25356721189799,1.1862003455104686,120.4643778303572,72.52868443475455,55.13497709370032,0.7522996903346993,1.2043039731346545,9.645566988878496
item_group_id_candidate,KM_EXTRACT,stock_model_b_news_pred,9621,601000.701,609790.2736361013,34.48237729059274,66.11757859368987,1.1874437566642146,122.81728521483947,72.78798639814501,55.20042678166405,0.9135820222535388,1.4624895813725978,9.645566988878496
item_group_id_candidate,KM_EXTRACT,baseline_rolling_mean_3_pred,9621,601000.701,568222.37485786,36.59784485573849,73.09325026549352,1.2350874837258685,108.36104231800985,72.66407497235677,58.586930892291925,-3.406956256328864,-5.453958054890848,9.645566988878496
item_group_id_candidate,KM_EXTRACT,baseline_rolling_mean_6_pred,9621,601000.701,552705.4485190001,36.710775987922254,73.3843604041671,1.2351949889004326,108.14284819198157,72.79913504858874,58.76771444561094,-5.019774709593598,-8.035806347753315,9.645566988878496
item_group_id_candidate,KM_EXTRACT,baseline_rolling_median_3_pred,9621,601000.701,546150.828,36.74841315871531,72.61754127675114,1.2562148627911078,101.71521908432956,73.96986575945573,58.82796516072616,-5.7010573744932955,-9.12642413041046,9.645566988878496
item_group_id_candidate,KM_EXTRACT,baseline_expanding_mean_pred,9621,601000.701,546909.14730229,38.03188808962582,75.85240274544354,1.2473486146931985,110.92841967925938,73.8318225053586,60.882590436494354,-5.622238197454527,-9.000248020960303,9.645566988878496
item_group_id_candidate,KM_EXTRACT,baseline_last_month_pred,9621,601000.701,590238.485,39.551410664172124,85.18625627308015,1.3246520715143257,118.69441516510648,76.74612917924942,63.31508788040499,-1.118617191560129,-1.7907160477671415,9.645566988878496
item_group_id_candidate,KM_EXTRACT,baseline_same_month_last_year_pred,9621,601000.701,586456.1529999999,43.7879251637044,93.44421363279933,1.3759257654201398,124.72616806583173,79.87724750458636,70.09702772376633,-1.5117501299241245,-2.4200550807677126,9.645566988878496
item_group_id_candidate,LAB_REAGENT,stock_model_a_usage_only_pred,12482,685675.96,697165.639806688,13.41118813394558,52.837541924459465,0.6139958147236251,113.45713880943143,122.498149861017,24.41363851926626,0.9204999043973683,1.6756719612406983,47.69267745553597
item_group_id_candidate,LAB_REAGENT,temporal_ensemble_pred,12482,685675.96,713247.9850211871,13.824815098340174,54.1825993137844,0.6288241498523329,134.48212969819153,122.98147031802836,25.16660232006414,2.208942879441366,4.021145064089333,47.69267745553597
item_group_id_candidate,LAB_REAGENT,predicted_usage,12482,685675.96,713247.9850211871,13.824815098340174,54.1825993137844,0.6288241498523329,134.48212969819153,122.98147031802836,25.16660232006414,2.208942879441366,4.021145064089333,47.69267745553597
item_group_id_candidate,LAB_REAGENT,stock_model_b_news_pred,12482,685675.96,718539.4655428879,14.122927789996982,54.478633212466434,0.6665970362111925,149.07067839699417,123.78119891155434,25.70928469983727,2.6328717787924947,4.79286243940767,47.69267745553597
