standard_item_key,item_name,raw_material_meta_code,raw_material_risk_meta_code,demand_risk_meta_code,mapping_weight,exposure_score,source_rows,review_status,mapping_version
NAME::ITEM_39039c87ce98fb06c903,나프라졸정_(1정)(알보젠코리아(주))-1정,PHARMA_API_GENERIC,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_391555130a0ac0bfaa58,치옥타민에이취알정600밀리그람(티옥트산)_(0.6g/1정)(일성신약(주))-1정,THIOCTIC_ACID,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_391ca40f09ee3c9a0e43,검진처방용_히스판주(부틸스코폴라민브롬화물)(수출명:부스판주디스코판주DISPANInj.)((주)휴온스)-1mL/앰플,BUTYLSCOPOLAMINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_392517bedf8134c00ba2,케토신주사(케토롤락트로메타민)(수출명:뉴케토신주사NEWKETOCININJ)(명문제약(주))-1mL/앰플,KETOROLAC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,24,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3926198a4521072a2d2e,페니라민,CHLORPHENIRAMINE,API_IMPORT_DEPENDENCY_CN_IN,SEASONAL_CLIMATE_PATTERN;INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_39270be55e5e39712e0c,판터롤정20밀리그램(판토프라졸나트륨세스키히드레이트)((주)일화)-1정,PANTOPRAZOLE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_39310c7f5668c7358c55,후시딘크림 - 5g,FUSIDIC_ACID,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,18,pending,material-standard-axis-v1-pending-review
NAME::ITEM_39343bc5116af174bff4,로수엠젯정10/20밀리그램_(1정)((주)마더스제약)-1정,ROSUVASTATIN_EZETIMIBE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_39359570da5241d47cbf,비토브라점안액(토브라마이신)(수출명:비토라레점안액)(화일약품(주))-1mL,TOBRAMYCIN,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,18,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3935a28d39c3c824db6d,리노벤트비액(이프라트로퓸브롬화물수화물)_(4.6965mg/15mL)(한림제약(주))-15mL/병,IPRATROPIUM_BROMIDE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_393e945ed9eade4a6f0f,"시네츄라시럽_(0.4375g,1.3125g/500mL)(안국약품(주))-500(1)mL/병",IVY_LEAF_EXTRACT,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,11,pending,material-standard-axis-v1-pending-review
NAME::ITEM_397c99156a35a0906b21,메트폴정500mg(메트포르민염산염)((주)이든파마)-1정,METFORMIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,22,pending,material-standard-axis-v1-pending-review
NAME::ITEM_39806c94ed2bff38d1fa,글리세틸연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)(한국유나이티드제약(주))-1캡슐,CHOLINE_ALFOSCERATE,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_398cc7eb87b572064049,그로모정5밀리그램(피나스테리드)_(5mg/1정)((주)에이프로젠바이오로직스)-1정,FINASTERIDE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_39d21cd73226fc0716e6,다이아벡스정500mg,METFORMIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,16,pending,material-standard-axis-v1-pending-review
NAME::ITEM_39da3a5a723c1f4f22f5,징코로민정(은행엽엑스)(명문제약(주))-1정,GINKGO_LEAF_EXTRACT,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_39dd0c9e53c52c41f1d8,지로티프주,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_39e16d1c18f8741d1d3f,루브겔(성광제약)-1g(산정불가),MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a08f6eff678ac4b5a2c,닥터에디션 키즈프로((주)에프앤디넷),MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a0b961e961b8e323fb3,모누롤산(포스포마이신트로메탐올)_(7.984g/8g)((주)한국팜비오)-8g/포,FOSFOMYCIN_TROMETAMOL,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,7,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a0d923c860c565c6e66,티로피드정(티로프라미드염산염)_(0.1g/1정)((주)메디카코리아)-1정,TIROPRAMIDE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,10,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a1cc8b7078e020a283c,유로디핀정(암로디핀베실산염)(메딕스제약(주))-1정,AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a2067d2a35c19a66df6,보송크림(프레드니솔론발레로아세테이트)_(30mg/10g)(안국약품(주))-10g/개,PREDNISOLONE_VALEROACETATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a21c60bf44685483844,스티렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정)(동아에스티(주))-1정,HERBAL_MATERIAL_MULTISOURCE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.5,0.5,79,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a21e66162af4346fdd5,비니카핀주(니카르디핀염산염)_(10mg/10mL)((주)비씨월드제약)-10mL/앰플,NICARDIPINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,14,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a2fa7ee347a126d873d,IV카테타(전규격),MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a3bcc001fb89d339449,코자플러스에프정_(1정)(한국오가논(주))-1정,LOSARTAN_HCTZ,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,5,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a49cdbc66363673124d,트로나점안액(토브라마이신)(수출명:국제트로나점안액비제토신점안액)_(60mg/20mL)(국제약품공업(주))-20mL/병,TOBRAMYCIN,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a4b00188e34d180e21d,DS-BIO 츄어블 비타민D 4000IU,VITAMIN_SYNTHETIC_RAWMATERIAL,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a87b3a45519415e653c,타무날서방정0.2밀리그램(탐스로신염산염)_(0.2mg/1정)((주)종근당)-1정,TAMSULOSIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a8b6ec46d73ba712306,디튜린정0.1밀리그램(데스모프레신아세트산염)((주)종근당)-1정,DESMOPRESSIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3a90523cd2329d11fe72,칸데암로정16/10밀리그램(신풍제약(주))-1정,CANDESARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,7,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3aae04f115028b3cdcbe,카나브정30밀리그램(피마사르탄칼륨삼수화물)_(33.005mg/1정)((주)보령)-1정,FIMASARTAN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,28,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3abb7f33cf96fd0c8a38,자스민정(염산아젤라스틴)((주)테라젠이텍스)-1정,AZELASTINE,API_IMPORT_DEPENDENCY_CN_IN,SEASONAL_CLIMATE_PATTERN;INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3ae9035970822d6d3902,텔미로탄플러스정40/12.5mg((주)씨엠지제약)-1정,TELMISARTAN_HCTZ,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,61,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3aeb07dad1b9aa5e4b22,오메로연질캡슐(오메가-3-산에틸에스테르90)_(1g/1캡슐)((주)일화)-1캡슐,OMEGA3_FATTY_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3af13670c2b7ad5686df,에페릭손SR서방정(에페리손염산염)_(75mg/1정)((주)일화)-1정,EPERISONE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.35,0.35,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3af88bfc4e039e175400,철분 키즈((주)에스엘에스)-90g,IRON_MINERAL_COMPOUND,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.5,0.5,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b06c2125b84e26f87ee,베타틴정(베포타스틴베실산염)_(10mg/1정)((주)한국파비스제약)-1정,BEPOTASTINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b085e692778a93f3677,움카맥스정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1))_(20mg/1정)((주)테라젠이텍스)-1정,ETHANOL,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b198d075e9750f61f1d,대화세프트리악손주1그람(세프트리악손나트륨수화물)_(1g/1병)(대화제약(주))-1병,CEFTRIAXONE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b2570e2759606695d74,안국뉴팜파모티딘정20밀리그램_(20mg/1정)(안국뉴팜(주))-1정,FAMOTIDINE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,13,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b3facee8c3a7bd75f53,헤모나민(마더스제약)-1정,IRON_MINERAL_COMPOUND,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.5,0.5,26,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b42391e09bd866f12e2,옵티마이점안액(토브라마이신)_(15mg/5mL)(이연제약(주))-5mL/병,TOBRAMYCIN,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,5,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b444a8ea81dc159fae3,오스테인캡슐200밀리그램(아세틸시스테인)((주)오스코리아제약)-1캡슐,ACETYLCYSTEINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b444c0f9b052d39628f,파세타주(프로파세타몰염산염)(신풍제약(주))-1병,PROPACETAMOL,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b48ffefd669eab3a10d,실도신캡슐8밀리그램(실로도신)(한미약품(주))-1캡슐,SILODOSIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b541f94f60c4ec051a0,노베실액(옥시부프로카인염산염)_(1.5g/500mL)(동인당제약(주))-500mL/병,OXYBUPROCAINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b643278179e7860b78e,씨엠케어정10mg(솔리페나신숙신산염)_(10mg/1정)((주)씨엠지제약)-1정,SOLIFENACIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b67e87044119ba7c908,에제미브정(에제티미브)_(10mg/1정)(알리코제약(주))-1정,EZETIMIBE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b75884d0f708f9bfde5,넥소메정20밀리그램(에스오메프라졸마그네슘이수화물)_(21.69mg/1정)(한국코러스(주))-1정,ESOMEPRAZOLE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b77492a1b62157d79be,대웅세파록실캡슐(세파드록실수화물)(대웅바이오(주))-1캡슐,CEFADROXIL,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b7a6d0e393b0a38d1ec,넥모클린정375mg(아목시실린클라불란산칼륨)_(1정)((주)넥스팜코리아)-1정,AMOXICILLIN_CLAVULANATE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,154,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b87bca47226bdc170a5,에피네피린,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,36,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b90f7740bdfb3e11d05,아르틴정10밀리그램(무수아토르바스타틴칼슘)(오스틴제약(주))-1정,ATORVASTATIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3b91c9270da0cd704905,브로라제장용정(브로멜라인)_(0.1g/1정)((주)한국글로벌제약)-1정,BROMELAIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.35,0.35,7,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3ba03f38677d24861422,아크리프크림0005%(트리파로텐)(375mg/75g)(갈더마코리아(주))-75g/병,TRIFAROTENE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3ba2b0970eba286772b9,메가트리연질캡슐(오메가-3-산에틸에스테르90)_(1g/1캡슐)(알리코제약(주))-1캡슐,OMEGA3_FATTY_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,25,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3bb3fb4f280b2cf9e0a1,에스로핀정2.5mg(에스암로디핀베실산염)_(3.74mg/1정)((주)이든파마)-1정,AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,13,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3bd829a861af3c3dc68b,레로원정(레보드로프로피진)_(60mg/1정)((주)서흥)-1정,LEVODROPROPIZINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,37,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3bdc5e15a66d30e1ba42,라노빈주사액(히드록소코발라민)(수출명: HYCODON Injection)_(5mg/2mL)(알보젠코리아(주))-2mL/앰플,HYDROXOCOBALAMIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3be07a7de1b9cdabf2c9,리셀톤캡슐6.0mg(리바스티그민타르타르산염)(명인제약(주))-1캡슐,RIVASTIGMINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3be4cd14bbfaeee8c3e3,페노브정(페노피브레이트)_(0.16g/1정)(대화제약(주))-1정,FENOFIBRATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3bea22c164486dba0704,티티아민정(한영제약)-1정,VITAMIN_B_COMPLEX,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3becaf0cabb622e43aeb,마그밀정500mg(삼남),MAGNESIUM_HYDROXIDE_MINERAL,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.5,0.5,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3bf79a50cd3fa43da542,액티피드정(삼일제약)-1정,COLD_COMBO_ANTIHISTAMINE_DECONGESTANT,API_IMPORT_DEPENDENCY_CN_IN,SEASONAL_CLIMATE_PATTERN;INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,112,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c155a129025e72aca6e,프로디악스-23(폐렴구균백신)(0025mg/05mL)(한국엠에스디(주))-0.5mL/병,PNEUMOCOCCAL_VACCINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,8,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c1887ef119296d053c8,크로나제정(칼리디노게나제)(이연제약(주))-1정,KALLIDINOGENASE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c1af2d01d90aa6b2b02,원광에도원캡슐(에르도스테인)_(0.3g/1캡슐)(원광제약(주))-1캡슐,ERDOSTEINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c1fa398467e4aeb1092,네오텔미정40밀리그램(텔미사르탄)_(40mg/1정)(신일제약(주))-1정,TELMISARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,8,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c27e3ff7a07c990fdaa,휴박탐주4.5그램(피페라실린나트륨·타조박탐나트륨)_(1병)((주)휴온스생명과학)-1병,PIPERACILLIN_TAZOBACTAM,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c379e672c853d477d92,명문로수바스타틴칼슘정10밀리그램(명문제약(주))-1정,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c489449cc50da9555a7,중외15%만니톨주사액_(75g/500mL/백)(제이더블유중외제약(주))-500mL/백,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c512a0920ae716e278a,아락실과립(8gr),SENNA_LAXATIVE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,52,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c68014efabcdd734b10,마이니레몬유래엽산,FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,71,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c7421a7592021f4d254,마이니 철분 플러스,IRON_MINERAL_COMPOUND,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.5,0.5,67,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c8e1059306d0d7e3481,빌다글립엠정50밀리그램(빌다글립틴)_(50mg/1정)((주)마더스제약)-1정,VILDAGLIPTIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3c93692c8587c27ec5f0,알리온정10밀리그램(베포타스틴베실산염)_(10mg/1정)(알리코제약(주))-1정,BEPOTASTINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,5,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3ca66b1d0dea7f57a172,동화후시딘시럽(푸시딘산)_(1.5g/30mL)(동화약품(주))-30(1)mL/병,FUSIDIC_ACID,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3ccd32c873ea347cdddd,환인파록세틴정20밀리그램(파록세틴염산염수화물)_(22.8mg/1정)(환인제약(주))-1정,PAROXETINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3cff3aae0ed094912bf1,텔미로탄플러스정40/12.5mg((주)씨엠지제약)-1정,TELMISARTAN_HCTZ,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,61,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3d044a629b0a5d966161,아스타틴정20밀리그램(아토르바스타틴칼슘삼수화물)_(21.7mg/1정)((주)뉴젠팜)-1정,ATORVASTATIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3d382189b2cc16bb7c3f,쁘띠앤 락토화이트,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3d508350772e8a450154,몬테케이정10밀리그램(몬테루카스트나트륨)_(10.4mg/1정)(엔비케이제약(주))-1정,MONTELUKAST,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3d53feb5bfeb45e1ced1,라베프졸정10밀리그램(라베프라졸나트륨)_(10mg/1정)((주)화이트생명과학)-1정,RABEPRAZOLE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3d6532cae9f40fd31c05,엽산제(임신전),FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,81,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3d8453a3e2110a2cf751,테넬리아정20밀리그램(테네리글립틴브롬화수소산염수화물)((주)한독)-1정,TENELIGLIPTIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,14,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3d8b0ec54db1f09821d8,렉탈튜브(전규격),MEDICAL_SUPPLY_PLASTIC_GENERIC,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,MASS_CASUALTY_DISASTER_EVENT,0.15,0.15,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_3d8c2b2cad7aaec3a4bb,딜라트렌에스알캡슐32밀리그램(카르베딜롤)_(32mg/1캡슐)((주)종근당)-1캡슐,CARVEDILOL,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
