물품코드,물품명,sample_size,raw_median_days,credibility,review_period_days
W659901672,수클리어산_(47.1g)((주)한국팜비오)-47.1g/2포,8,87.5,0.713948244582345,91.6
W660402420,파티딘정20mg(파모티딘)(경진제약사)-1정,21,70.0,0.8675788022781872,74.2
W660600310,케프로펜경고제(케토프로펜)(7X14㎠/1매)((주)오현파마코푸레이션)-1매,43,84.0,0.9306292905670618,85.2
W660702390,미르토정40밀리그램(텔미사르탄)(위더스제약(주))-1정,83,84.0,0.9628178981075193,84.7
W660702470,위더스레보플록사신정500밀리그램_(0.5g/1정)(위더스제약(주))-1정,8,16.5,0.713948244582345,41.0
W660702500,글레아정2/500밀리그램(위더스제약(주))-1정,77,98.0,0.9600363783329998,98.2
W660702640,로수브이정10mg(로수바스타틴칼슘)_(10.4mg/1정)(위더스제약(주))-1정,14,101.0,0.8137030369094728,101.2
W660702720,솔리신정5mg(솔리페나신숙신산염)_(5mg/1정)(위더스제약(주))-1정,16,69.0,0.8331036212313633,74.5
W660702810,위더렌정(애엽95%에탄올연조엑스(20→1))(위더스제약(주))-1정,40,98.0,0.9258124704761524,98.3
W660702810,위더렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정)(위더스제약(주))-1정,22,96.0,0.8728325080109757,96.8
W660702830,하루디서방정0.2밀리그램(탐스로신염산염)(위더스제약(주))-1정,30,92.5,0.903470391690336,93.4
W660702830,하루디서방정0.2밀리그램(탐스로신염산염)_(0.2mg/1정)(위더스제약(주))-1정,13,51.0,0.8022069811890467,61.1
W660702850,카리디노정50단위(칼리디노게나제)(위더스제약(주))-1정,5,98.0,0.609362685123064,99.6
W660702870,미르토정80밀리그램(텔미사르탄)(위더스제약(주))-1정,48,77.0,0.9374030735080903,78.6
W660702940,로수브이정5mg(로수바스타틴칼슘)(위더스제약(주))-1정,9,65.0,0.7373849397414085,74.7
W660703020,위더넥스플러스정(위더스제약(주))-1정,8,63.0,0.713948244582345,74.2
W660703050,미르토플러스정80/12.5mg(위더스제약(주))-1정,26,108.0,0.8902495546430217,107.3
W660703060,트윈플러스정80/5mg_(1정)(위더스제약(주))-1정,47,101.0,0.9361562542690812,101.1
W660703080,트윈플러스정40/10mg_(1정)(위더스제약(주))-1정,6,139.5,0.6517988434649009,126.4
W660703090,트윈플러스정40/5mg_(1정)(위더스제약(주))-1정,42,142.0,0.9290947200941254,139.2
W660703160,미르토플러스정40/12.5mg_(1정)(위더스제약(주))-1정,28,141.0,0.8972836460548829,137.0
W660703280,브로아제장용정(브로멜라인)_(0.1g/1정)(위더스제약(주))-1정,5,74.0,0.609362685123064,84.9
W660703530,위더콕스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐)(위더스제약(주))-1캡슐,6,105.5,0.6517988434649009,104.3
W660703810,에스립틴엠정50/500밀리그램_(1정)(위더스제약(주))-1정,5,49.0,0.609362685123064,69.7
W660703870,위세르정30밀리그램(니세르골린)_(30mg/1정)(위더스제약(주))-1정,6,85.0,0.6517988434649009,90.9
W661601330,징코셀정(은행엽엑스)_(80mg/1정)((주)알피바이오)-1정,5,94.0,0.609362685123064,97.1
W661604390,탐슬로서방정0.2밀리그램(탐스로신염산염)((주)알피코프)-1정,81,62.0,0.9619347683156814,63.5
W661604390,탐슬로서방정0.2밀리그램(탐스로신염산염)_(0.2mg/1정)((주)알피바이오)-1정,25,99.0,0.8863584253658293,99.3
W661604420,알피레바미피드정((주)알피코프)-1정,8,100.0,0.713948244582345,100.6
W661604550,알피가바펜틴캡슐300mg((주)알피코프)-1캡슐,9,100.0,0.7373849397414085,100.5
W661604620,암로디정(암로디핀베실산염)((주)알피코프)-1정,35,79.0,0.9161034064033742,80.9
W661604620,암로디정(암로디핀베실산염)_(6.944mg/1정)((주)알피바이오)-1정,9,96.0,0.7373849397414085,97.6
W661604640,알피바스타틴정10mg(아토르바스타틴칼슘수화물)((주)알피코프)-1정,33,76.0,0.9114689132523988,78.3
W661604760,로스타정10mg(로수바스타틴칼슘)_(10.4mg/1정)((주)알피바이오)-1정,5,79.0,0.609362685123064,88.0
W661604770,알피칼리정(칼리디노게나제)_(50I.U/1정)((주)알피코프)-1정,43,34.0,0.9306292905670618,38.7
W661605060,오크맥틴정625밀리그램(아목시실린·클라불란산칼륨(4:1))_(1정)((주)알피바이오)-1정,17,179.0,0.841363653406724,166.8
W661605170,알피티딘정20밀리그램(파모티딘)_(20mg/1정)((주)알피바이오)-1정,24,85.5,0.8821812393179619,87.4
W661700580,글루코파지엑스알1000밀리그램서방정(메트포르민염산염)(머크(주))-1정,11,66.0,0.7743591917034056,74.1
W661901141,영풍아시클로버크림_(0.25g/5g)(영풍제약(주))-5g/개,7,64.0,0.6859185028929208,75.9
W661904100,노바크정5mg(영풍제약),10,64.0,0.757272044090506,73.2
W661904100,노바크정5밀리그램(암로디핀베실산염)-1정,182,98.0,0.982693291555159,98.1
W661904100,노바크정5밀리그램(암로디핀베실산염)_(6.944mg/1정)(영풍제약(주))-1정,10,98.0,0.757272044090506,99.0
W661904110,리피스타틴정10밀리그램(아토르바스타틴칼슘수화물)_(10.85mg/1정)(영풍제약(주))-1정,33,43.0,0.9114689132523988,48.2
W661904210,렉스파지큐정5/160밀리그램(영풍제약(주))-1정,8,94.5,0.713948244582345,96.6
W661904210,렉스파지큐정5/160밀리그램_(1정)(영풍제약(주))-1정,12,101.5,0.7891988132134214,101.6
W661904221,히아루산점안액(히알루론산나트륨)_(6mg/6mL)(영풍제약(주))-6mL/병,11,114.0,0.7743591917034056,111.3
W661904350,탐스서방정(탐스로신염산염)(영풍제약(주))-1정,37,89.0,0.9202768166782527,90.0
W661904520,코잘탄-엑스정5/50밀리그램(영풍제약(주))-1정,26,164.5,0.8902495546430217,157.6
W661904530,코잘탄-엑스정5/100밀리그램(영풍제약(주))-1정,6,221.5,0.6517988434649009,179.9
W661904570,락토민지캡슐(바실루스리케니포르미스균)(영풍제약(주))-1캡슐,21,134.0,0.8675788022781872,129.8
W661904770,렉스파지큐정5/80밀리그램_(1정)(영풍제약(주))-1정,20,98.0,0.8618722942040995,98.6
W661904780,슈락스골드장용정(1정)(영풍제약(주))-1정,32,110.0,0.9089542037691648,109.3
W661904830,트윈엑스정40/5밀리그램_(1정)(영풍제약(주))-1정,6,60.0,0.6517988434649009,74.6
W662501380,에페론정(염산에페리손)((주)넥스팜코리아)-1정,15,134.0,0.8239361571668503,128.4
W662501460,인플라정(1정)((주)넥스팜코리아)-1정,7,81.0,0.6859185028929208,87.6
W662502710,쎄넥스캡슐(세레콕시브)_(0.2g/1캡슐)((주)넥스팜코리아)-1캡슐,10,58.5,0.757272044090506,69.1
W662502740,아피토정(무수아토르바스타틴칼슘)((주)넥스팜코리아)-1정,25,84.0,0.8863584253658293,86.0
W662502810,네옥트정(티옥트산)((주)넥스팜코리아)-1정,37,119.0,0.9202768166782527,117.6
W662502810,네옥트정(티옥트산)(수출명:COBUNA)_(0.6g/1정)((주)넥스팜코리아)-1정,20,111.5,0.8618722942040995,110.2
W662502840,알마드정(알마게이트)((주)넥스팜코리아)-1정,34,137.0,0.9138484425388861,134.0
W662502850,넥스핀장용정100mg(아스피린)((주)넥스팜코리아)-1정,59,103.0,0.948472327374514,102.9
W662503070,카로나제정(칼리디노게나제)((주)넥스팜코리아)-1정,44,97.0,0.9320988441598115,97.3
W662503120,헤파토캡슐((주)넥스팜코리아)-1캡슐,6,117.5,0.6517988434649009,112.1
W662503310,에소라정20밀리그램(에스오메프라졸마그네슘이수화물)_(21.69mg/1정)((주)넥스팜코리아)-1정,29,44.0,0.900473070559491,49.8
W662503340,쎄넥스캡슐100mg(세레콕시브)((주)넥스팜코리아)-1캡슐,15,181.0,0.8239361571668503,167.1
W662503380,메디손정4mg(메틸프레드니솔론)_(4mg/1정)((주)넥스팜코리아)-1정,7,231.0,0.6859185028929208,190.5
W662503390,오마프론정(리마프로스트알파덱스)((주)넥스팜코리아)-1정,10,137.5,0.757272044090506,128.9
W662503400,넥스디핀정2.5mg(에스암로디핀베실산염)((주)넥스팜코리아)-1정,17,77.0,0.841363653406724,81.0
W662503400,넥스디핀정2.5mg(에스암로디핀베실산염)_(3.74mg/1정)((주)넥스팜코리아)-1정,33,76.0,0.9114689132523988,78.3
W662503420,넥모클린정625mg(아목시실린·클라불란산칼륨)((주)넥스팜코리아)-1정,16,150.0,0.8331036212313633,142.0
W662503420,넥모클린정625mg(아목시실린·클라불란산칼륨)_(1정)((주)넥스팜코리아)-1정,7,92.0,0.6859185028929208,95.1
W662503440,넥모클린정375mg(아목시실린-클라불란산칼륨)((주)넥스팜코리아)-1정,84,89.5,0.963244272472834,90.0
W662503440,넥모클린정375mg(아목시실린클라불란산칼륨)_(1정)((주)넥스팜코리아)-1정,37,103.0,0.9202768166782527,102.9
W662503480,엑스로탄정5/80밀리그램_(1정)((주)넥스팜코리아)-1정,34,78.0,0.9138484425388861,80.1
W662503490,엑스로탄정10/160밀리그램_(1정)((주)넥스팜코리아)-1정,16,81.5,0.8331036212313633,84.9
W662503500,엑스로탄정5/160밀리그램_(1정)((주)넥스팜코리아)-1정,25,70.0,0.8863584253658293,73.6
W662503640,암로텔정40/5mg_(1정)((주)넥스팜코리아)-1정,5,39.0,0.609362685123064,63.6
W662503660,넥리카캡슐75mg(프레가발린)_(75mg/1캡슐)((주)넥스팜코리아)-1캡슐,7,58.0,0.6859185028929208,71.8
W662503970,두테스정0.5밀리그램(두타스테리드)_(0.5mg/1정)((주)넥스팜코리아)-1정,9,71.0,0.7373849397414085,79.1
W662504261,알긴지액(알긴산나트륨)_(1.25g/25mL)((주)넥스팜코리아)-25mL/포,23,111.0,0.8776852485244809,109.9
W662504290,몬카르정10밀리그램(몬테루카스트나트륨)_(10.4mg/1정)((주)넥스팜코리아)-1정,16,95.5,0.8331036212313633,96.6
W662504370,레로진정(레보세티리진염산염)_(5mg/1정)((주)넥스팜코리아)-1정,89,114.0,0.9652374187403758,113.6
W662504840,플로가정10밀리그램(다파글리플로진프로판디올수화물)_(12.3mg/1정)((주)넥스팜코리아)-1정,5,111.0,0.609362685123064,107.5
W663300860,리피아정10mg(아토르바스타틴칼슘)_(10.36mg/1정)(에스에스팜(주))-1정,16,96.0,0.8331036212313633,97.0
W663605180,아메리드엠정2/500밀리그램(한국프라임제약(주))-1정,5,95.0,0.609362685123064,97.7
W663605250,리스테롤정10밀리그램(무수아토르바스타틴칼슘)(한국프라임제약(주))-1정,37,35.0,0.9202768166782527,40.3
W663605760,베로디핀정(암로디핀베실산염)(한국프라임제약(주))-1정,670,77.0,0.9952387569518621,77.1
W663605790,구멘틴정625밀리그램(아목시실린수화물·묽은클라불란산칼륨)_(1정)(한국프라임제약(주))-1정,5,167.0,0.609362685123064,141.6
W663606010,피나시아정5밀리그램(피나스테리드)(한국프라임제약(주))-1정,6,61.0,0.6517988434649009,75.3
W663606060,리스테롤정20밀리그램(아토르바스타틴칼슘수화물)(한국프라임제약(주))-1정,6,80.0,0.6517988434649009,87.7
W663606190,엑스디핀정10/160밀리그램(한국프라임제약(주))-1정,6,68.5,0.6517988434649009,80.2
W663606360,엑스디핀정5/160밀리그램_(1정)(한국프라임제약(주))-1정,11,49.0,0.7743591917034056,61.0
W663606520,세레벡스캡슐(세레콕시브)(한국프라임제약(주))-1캡슐,6,105.0,0.6517988434649009,104.0
W663606930,에스메졸정20밀리그램(에스오메프라졸마그네슘삼수화물)_(22.25mg/1정)(한국프라임제약(주))-1정,10,35.5,0.757272044090506,51.6
W663607100,트윈맥스정40/10밀리그램 _(1정)(한국프라임제약(주))-1정,8,59.0,0.713948244582345,71.3
W663607110,트윈맥스정40/5밀리그램_(1정)(한국프라임제약(주))-1정,23,74.0,0.8776852485244809,77.4
W663607640,세레벡스캡슐100밀리그램(세레콕시브)_(0.1g/1캡슐)(한국프라임제약(주))-1캡슐,10,60.0,0.757272044090506,70.2
W663607820,에제티바정10밀리그램(에제티미브)_(10mg/1정)(한국프라임제약(주))-1정,13,66.0,0.8022069811890467,73.1
W663607890,아페손SR서방정(에페리손염산염)_(75mg/1정)(한국프라임제약(주))-1정,5,83.0,0.609362685123064,90.4
W663608120,프라임오메가연질캡슐(오메가-3-산에틸에스테르90)_(1g/1캡슐)(한국프라임제약(주))-1캡슐,32,70.5,0.9089542037691648,73.4
W663608160,타미로신서방캡슐0.2밀리그램(탐스로신염산염)_(0.2mg/1캡슐)(한국프라임제약(주))-1캡슐,9,134.0,0.7373849397414085,125.6
W663608520,텔미린정80밀리그램(텔미사르탄)_(80mg/1정)(한국프라임제약(주))-1정,13,47.0,0.8022069811890467,57.9
W663608530,텔미린정40밀리그램(텔미사르탄)_(40mg/1정)(한국프라임제약(주))-1정,19,90.0,0.8556518088714926,91.7
W664100494,렉크린액(인산나트륨에네마)_(133mL)(하이플생명과학(주))-133mL/병,6,105.5,0.6517988434649009,104.3
W664102880,모사프리디드정(모사프리드시트르산염수화물)_(5.29mg/1정)(동인당제약(주))-1정,5,37.0,0.609362685123064,62.4
W664600131,노르핀주(노르에피네프린타르타르산염수화물)_(20mg/10mL)((주)다림바이오텍)-10mL/앰플,9,62.0,0.7373849397414085,72.5
W664602190,티비올정(티볼론)_(2.5mg/1정)((주)다림바이오텍)-1정,6,79.0,0.6517988434649009,87.0
W664900960,리피톨정(아토르바스타틴칼슘)(성원애드콕제약(주))-1정,83,84.0,0.9628178981075193,84.7
W664900960,리피톨정(아토르바스타틴칼슘)_(10.36mg/1정)(성원애드콕제약(주))-1정,14,91.0,0.8137030369094728,93.0
W664901010,뮤렉실정(에페리손염산염)(성원애드콕제약(주))-1정,9,110.0,0.7373849397414085,107.9
W664901010,뮤렉실정(에페리손염산염)_(50mg/1정)(성원애드콕제약(주))-1정,17,149.0,0.841363653406724,141.5
W664901130,록소폰정(록소프로펜나트륨수화물)(성원애드콕제약(주))-1정,13,74.0,0.8022069811890467,79.5
W664901230,오메푸졸캡슐(오메프라졸)_(20mg/1캡슐)(성원애드콕제약(주))-1캡슐,34,94.0,0.9138484425388861,94.7
W664901250,탐스롤서방정(탐스로신염산염)_(0.2mg/1정)(성원애드콕제약(주))-1정,180,86.0,0.9825043591497192,86.3
W664901330,칸타플러스정16/12.5mg(성원애드콕제약(주))-1정,28,82.0,0.8972836460548829,84.1
W664901350,콜리안연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)(성원애드콕제약(주))-1캡슐,48,121.0,0.9374030735080903,119.8
W664901450,몬테카정(몬테루카스트나트륨)_(10.4mg/1정)(성원애드콕제약(주))-1정,53,78.0,0.942971670521637,79.4
W664901890,파몬틴정20밀리그램(파모티딘)_(20mg/1정)(성원애드콕제약(주))-1정,7,87.0,0.6859185028929208,91.7
W665001011,경보세프트리악손나트륨수화물주2그램_(2g/1병)((주)경보제약)-1병,10,28.0,0.757272044090506,46.0
W665001300,수바스틴정(로수바스타틴칼슘)((주)경보제약)-1정,19,35.0,0.8556518088714926,44.7
W665001530,케이마릴엠정2/500밀리그램((주)경보제약)-1정,13,44.0,0.8022069811890467,55.5
W665001700,경보클로피도그렐정(클로피도그렐황산염)_(97.875mg/1정)((주)경보제약)-1정,9,88.0,0.7373849397414085,91.7
W665001780,경보라베프라졸정20mg(라베프라졸나트륨)((주)경보제약)-1정,7,71.0,0.6859185028929208,80.7
W665001780,경보라베프라졸정20mg(라베프라졸나트륨)_(20mg/1정)((주)경보제약)-1정,23,58.0,0.8776852485244809,63.4
W665001900,경보라베프라졸정10mg(라베프라졸나트륨)_(10mg/1정)((주)경보제약)-1정,18,79.0,0.8488446318075722,82.5
W665001910,브렉시브캡슐(세레콕시브)((주)경보제약)-1캡슐,10,33.0,0.757272044090506,49.7
W665001980,수바스틴정5밀리그램(로수바스타틴칼슘)((주)경보제약)-1정,16,61.5,0.8331036212313633,68.3
W665002130,텔미카르정40밀리그램(텔미사르탄)_(40mg/1정)((주)경보제약)-1정,21,62.0,0.8675788022781872,67.3
W665002140,텔미카르정80밀리그램(텔미사르탄)_(80mg/1정)((주)경보제약)-1정,13,90.0,0.8022069811890467,92.4
W665002160,텔미로핀정80/5mg((주)경보제약)-1정,26,61.0,0.8902495546430217,65.5
W665002160,텔미로핀정80/5mg_(1정)((주)경보제약)-1정,30,35.0,0.903470391690336,41.5
W665002200,텔미로핀정40/5mg_(1정)((주)경보제약)-1정,38,49.0,0.9222115967885741,53.1
W665002340,이알펜8시간서방정(아세트아미노펜)_(0.65g/1정)((주)경보제약)-1정,23,91.0,0.8776852485244809,92.3
W665002760,케이메트서방정(메트포르민염산염)_(0.5g/1정)((주)경보제약)-1정,9,63.0,0.7373849397414085,73.2
W665002780,칸데탄정8밀리그램(칸데사르탄실렉세틸)_(8mg/1정)((주)경보제약)-1정,10,88.0,0.757272044090506,91.4
W665003120,빌다정50밀리그램(빌다글립틴질산염)_(60.4mg/1정)((주)경보제약)-1정,19,89.0,0.8556518088714926,90.9
W665003350,"리라젠타듀오서방정5/1000밀리그램(리나글립틴,메트포르민)_(1정)((주)경보제약)-1정",8,61.0,0.713948244582345,72.7
W665501270,벨라제정(브로멜라인)_(0.1g/1정)(한국유니온제약(주))-1정,10,126.0,0.757272044090506,120.2
W665501820,아토르반정(아토르바스타틴칼슘)(한국유니온제약(주))-1정,14,78.0,0.8137030369094728,82.5
W665503291,"유니인퓨전주(엘아스파라긴산엘오르니친)(수출명 : Unigance Inj.5g, HELOTEC INJ.)_(5g/10mL)(한국유니온제약(주))-10mL/앰플",19,12.0,0.8556518088714926,25.0
W665506350,유니온아스피린장용정(한국유니온제약(주))-1정,10,109.5,0.757272044090506,107.7
W665506650,유니브렉스캡슐(세레콕시브)(한국유니온제약(주))-1캡슐,5,106.0,0.609362685123064,104.4
W665600031,크라비트점안액(레보플록사신 수화물)_(25mg/5mL)(한국산텐제약(주))-5mL/병,10,150.0,0.757272044090506,138.3
W665600081,타리비드안연고(오플록사신)_(10.5mg/3.5g)(한국산텐제약(주))-3.5g/개,110,173.0,0.9716860059087769,171.0
W665600101,디쿠아스점안액3%(디쿠아포솔나트륨)_(0.15g/5mL)(한국산텐제약(주))-5mL/병,46,135.5,0.9348587567742591,133.3
W665600141,타리비드점안액(오플록사신)_(15mg/5mL)(한국산텐제약(주))-5mL/병,21,126.0,0.8675788022781872,122.8
W665600201,산텐히아레인0.1점안액(히알루론산나트륨)_(5mg/5mL)(한국산텐제약(주))-5mL/병,25,56.0,0.8863584253658293,61.2
W668401982,베아로반연고(무피로신)_(0.2g/10g)((주)대웅)-10g/개,5,203.0,0.609362685123064,163.5
W668902170,제미글로정50밀리그램(제미글립틴타르타르산염 1.5수화물)-1정,192,91.0,0.9835798816720501,91.2
W668902170,제미글로정50밀리그램(제미글립틴타르타르산염1.5수화물)_(68.9mg/1정)((주)엘지화학)-1정,35,95.0,0.9161034064033742,95.6
W668902550,레바캄정10/80밀리그램((주)엘지생명과학)-1정,13,117.0,0.8022069811890467,114.0
W668902560,레바캄정10/160밀리그램((주)엘지생명과학)-1정,9,98.0,0.7373849397414085,99.1
W668902570,레바캄정20/160밀리그램((주)엘지생명과학)-1정,7,69.0,0.6859185028929208,79.4
W668902580,제미메트서방정25/500밀리그램((주)엘지생명과학)-1정,37,69.0,0.9202768166782527,71.6
W668902580,제미메트서방정25/500밀리그램_(1정)((주)엘지화학)-1정,33,103.0,0.9114689132523988,102.9
W668902910,제미메트서방정50/1000밀리그램((주)엘지생명과학)-1정,40,79.0,0.9258124704761524,80.7
W668902910,제미메트서방정50/1000밀리그램_(1정)((주)엘지화학)-1정,52,62.0,0.9419386476841652,64.3
W668902990,제미메트서방정50/500밀리그램((주)엘지생명과학)-1정,8,106.0,0.713948244582345,104.9
W668902990,제미메트서방정50/500밀리그램_(1정)((주)엘지화학)-1정,60,74.0,0.9492875703603969,75.4
W668903020,넥사브이정20밀리그램(에스오메프라졸마그네슘이수화물)((주)엘지생명과학)-1정,15,101.0,0.8239361571668503,101.2
W668903060,제미메트서방정25/1000밀리그램_(1정)((주)엘지화학)-1정,30,63.0,0.903470391690336,66.8
W668903311,"유트로핀에스펜주(소마트로핀,유전자재조합)_(36I.U/3mL)((주)엘지화학)-3mL/펜",6,37.5,0.6517988434649009,60.0
W668903330,비모보정 500/20밀리그램_(1정)((주)엘지화학)-1정,21,46.0,0.8675788022781872,53.4
W669501130,장비오캡슐(바실루스리케니포르미스균)((주)씨티씨바이오)-1캡슐,5,171.0,0.609362685123064,144.0
W669501560,아로틴정10mg(아토르바스타틴칼슘삼수화물)((주)씨티씨바이오)-1정,76,79.5,0.9595318208768555,80.4
W669501570,아로틴정20mg(아토르바스타틴칼슘삼수화물)((주)씨티씨바이오)-1정,6,87.5,0.6517988434649009,92.5
W669501570,아로틴정20mg(아토르바스타틴칼슘삼수화물)_(21.7mg/1정)((주)씨티씨바이오)-1정,17,88.0,0.841363653406724,90.2
W669501580,바레탄정80mg(발사르탄)((주)씨티씨바이오)-1정,25,82.0,0.8863584253658293,84.3
W669501610,아드정(암로디핀베실산염)((주)씨티씨바이오)-1정,256,91.5,0.9876341490701642,91.6
W669501610,아드정(암로디핀베실산염)_(6.944mg/1정)((주)씨티씨바이오)-1정,114,123.5,0.9726523101811728,122.9
W669501690,로바이드정5mg(로수바스타틴칼슘)((주)씨티씨바이오)-1정,7,53.0,0.6859185028929208,68.4
W669501700,로바이드정10mg(로수바스타틴칼슘)((주)씨티씨바이오)-1정,10,137.5,0.757272044090506,128.9
W669501760,바레탄플러스정80/12.5mg((주)씨티씨바이오)-1정,19,77.0,0.8556518088714926,80.6
W669501760,바레탄플러스정80/12.5mg_(1정)((주)씨티씨바이오)-1정,13,61.0,0.8022069811890467,69.1
W669501930,아드에스정(에스암로디핀베실산염2.5수화물)_(3.74mg/1정)((주)씨티씨바이오)-1정,85,66.0,0.9636609790654821,67.3
W669502010,아모렉스정375mg_(1정)((주)씨티씨바이오)-1정,11,153.0,0.7743591917034056,141.5
W669502020,유로다트연질캡슐0.5mg(두타스테리드)_(0.5mg/1캡슐)((주)씨티씨바이오)-1캡슐,11,92.0,0.7743591917034056,94.3
W669502090,듀얼살탄정40/5mg((주)씨티씨바이오)-1정,34,84.5,0.9138484425388861,86.0
W669502100,듀얼살탄정80/5mg((주)씨티씨바이오)-1정,7,99.0,0.6859185028929208,99.9
W669502330,씨티릴정(글리메피리드)_(2mg/1정)((주)씨티씨바이오)-1정,6,128.0,0.6517988434649009,118.9
W669502550,티씨렌정(애엽95%에탄올연조엑스(20→1))_(60mg/1정)((주)씨티씨바이오)-1정,33,98.0,0.9114689132523988,98.4
W669502640,사포렐리정100밀리그램(사르포그렐레이트염산염)_(0.1g/1정)((주)씨티씨바이오)-1정,5,104.0,0.609362685123064,103.2
W669502700,아로틴플러스정10/10밀리그램(에제티미브/아토르바스타틴칼슘삼수화물)_(1정)((주)씨티씨바이오)-1정,5,56.0,0.609362685123064,74.0
W669603640,유로셋정((주) 아이월드제약)-1정,20,125.5,0.8618722942040995,122.3
W669603640,유로셋정_(1정)((주)아이월드제약)-1정,24,93.5,0.8821812393179619,94.5
W669603680,아이타틴정10밀리그램(아토르바스타틴칼슘)((주)아이월드제약)-1정,8,67.5,0.713948244582345,77.4
W669603690,플루캡슐50mg(플루코나졸)((주)아이월드제약)-1캡슐,41,114.0,0.9274907203590728,113.1
W669603690,플루캡슐50mg(플루코나졸)_(50mg/1캡슐)((주)아이월드제약)-1캡슐,34,92.5,0.9138484425388861,93.3
W669604340,테로핀정2밀리그램(테라조신염산염수화물)((주)아이월드제약)-1정,53,109.0,0.942971670521637,108.6
W669604340,테로핀정2밀리그램(테라조신염산염수화물)_(2.374mg/1정)((주)아이월드제약)-1정,11,37.0,0.7743591917034056,51.7
W669604380,피오라정(피오글리타존염산염)((주)아이월드제약)-1정,7,74.0,0.6859185028929208,82.8
W669604410,아이세프캡슐250밀리그램(세파클러수화물)_(0.25g/1캡슐)((주)아이월드제약)-1캡슐,5,122.0,0.609362685123064,114.2
W669604690,암롤정(암로디핀베실산염)_(6.944mg/1정)((주)아이월드제약)-1정,587,86.0,0.9945691879442722,86.1
W669604830,본디칼플러스정_(1정)((주)아이월드제약)-1정,15,101.0,0.8239361571668503,101.2
W669604850,본디칼정_(1정)((주)아이월드제약)-1정,99,90.0,0.9686386692911281,90.4
W669604860,칼디쓰리정_(1정)((주)아이월드제약)-1정,5,76.0,0.609362685123064,86.2
W669604870,니자탄캡슐150밀리그램(니자티딘)_(0.15g/1캡슐)((주)아이월드제약)-1캡슐,224,101.5,0.9858925205071026,101.5
W669605140,징코리프정80밀리그램(은행엽건조엑스)_(80mg/1정)((주)아이월드제약)-1정,25,89.0,0.8863584253658293,90.5
W669605180,에르스토캡슐(에르도스테인)_(0.3g/1캡슐)((주)아이월드제약)-1캡슐,22,92.5,0.8728325080109757,93.7
W669700080,이노시캄캡슐(멜록시캄)(에스피씨(주))-1캡슐,13,80.0,0.8022069811890467,84.4
W669700110,무코실정(레바미피드)(에스피씨(주))-1정,44,76.5,0.9320988441598115,78.2
W669700110,무코실정(레바미피드)_(0.1g/1정)(에스피씨(주))-1정,20,86.5,0.8618722942040995,88.6
W669700120,시티딘정200mg(시메티딘)(에스피씨(주))-1정,21,130.0,0.8675788022781872,126.3
W669700180,로잘핀플러스정(에스피씨(주))-1정,15,86.0,0.8239361571668503,88.8
W669700180,로잘핀플러스정_(1정)(에스피씨(주))-1정,8,68.0,0.713948244582345,77.7
W669700190,울트라핀정(에스피씨(주))-1정,73,79.0,0.9579386961612973,80.0
W669700190,울트라핀정_(1정)(에스피씨(주))-1정,55,98.0,0.9449312286832277,98.2
W669700200,울트라핀세미정(에스피씨(주))-1정,21,78.0,0.8675788022781872,81.2
W669700200,울트라핀세미정_(1정)(에스피씨(주))-1정,13,115.0,0.8022069811890467,112.4
W669700210,로잘핀정(로사르탄칼륨)(에스피씨(주))-1정,30,85.0,0.903470391690336,86.6
W669700210,로잘핀정(로사르탄칼륨)_(50mg/1정)(에스피씨(주))-1정,7,99.0,0.6859185028929208,99.9
W669700220,오메라핀캡슐(오메프라졸)_(20mg/1캡슐)(에스피씨(주))-1캡슐,6,104.0,0.6517988434649009,103.3
W669700280,가스모핀정(모사프리드시트르산염수화물)_(5.29mg/1정)(에스피씨(주))-1정,68,85.0,0.9549851725213799,85.8
W669800081,구주디클로페낙주사액(수출명:JINTES)(구주제약(주))-2mL/앰플,9,66.0,0.7373849397414085,75.5
W669804210,피나그렌정5mg(피나스테리드)(구주제약(주))-1정,10,133.0,0.757272044090506,125.5
W669804400,글리미드정2mg(글리메피리드)(구주제약(주))-1정,41,139.0,0.9274907203590728,136.3
W669804740,비오메틱스캡슐(바실루스리케니포르미스균)(구주제약(주))-1캡슐,10,110.0,0.757272044090506,108.1
W669806230,테리아정20밀리그램(테네리글립틴이토실산염이수화물)_(37.84mg/1정)(구주제약(주))-1정,12,84.0,0.7891988132134214,87.8
W669806270,테리아엠서방정20/1000밀리그램_(1정)(구주제약(주))-1정,11,82.0,0.7743591917034056,86.5
W669806290,테리아엠서방정10/500밀리그램_(1정)(구주제약(주))-1정,5,44.0,0.609362685123064,66.7
W670100270,레보솔정(레보드로프로피진)_(60mg/1정)((주)팜젠사이언스)-1정,71,129.0,0.9568050491785395,127.8
W670100270,레보솔정(레보드로프로피진)_(60mg/1정)(우리들제약(주))-1정,6,31.0,0.6517988434649009,55.7
W670100954,우리들아시클로버연고(수출명:파시버연고)_(0.25g/5g)(우리들제약(주))-5g/개,24,173.5,0.8821812393179619,165.1
W670100954,팜젠아시클로버연고(수출명:파시버연고)_(0.25g/5g)((주)팜젠사이언스)-5g/개,16,136.5,0.8331036212313633,130.7
